# x	y	u	v	mask
  2.5198	 13.7367	  0.0000	  0.0000	  0.0000
  2.6926	 13.7367	  0.0000	  0.0000	  0.0000
  2.8654	 13.7367	  0.0000	  0.0000	  0.0000
  3.0382	 13.7367	  0.0000	  0.0000	  0.0000
  3.2110	 13.7367	  0.0000	  0.0000	  0.0000
  3.3838	 13.7367	  0.0000	  0.0000	  0.0000
  3.5566	 13.7367	  0.0000	  0.0000	  0.0000
  3.7294	 13.7367	  0.0000	  0.0000	  0.0000
  3.9022	 13.7367	  0.8147	 -0.0763	  0.0000
  4.0749	 13.7367	  0.6532	  0.2263	  0.0000
  4.2477	 13.7367	  0.4952	  0.3605	  0.0000
  4.4205	 13.7367	  5.5964	  2.0522	  0.0000
  4.5933	 13.7367	  4.6160	  2.6038	  0.0000
  4.7661	 13.7367	  0.7422	  0.0603	  0.0000
  4.9389	 13.7367	 -0.6065	  0.0540	  0.0000
  5.1117	 13.7367	  0.5227	 -0.5390	  0.0000
  5.2845	 13.7367	  0.3952	 -0.2551	  0.0000
  5.4573	 13.7367	  0.5786	 -0.2158	  0.0000
  5.6300	 13.7367	 -0.3475	  0.0920	  0.0000
  5.8028	 13.7367	 -0.2150	 -0.5636	  0.0000
  5.9756	 13.7367	  0.1307	  0.0169	  0.0000
  6.1484	 13.7367	  0.1046	  0.0041	  0.0000
  6.3212	 13.7367	  0.1105	  0.0127	  0.0000
  6.4940	 13.7367	  0.0497	  0.2012	  0.0000
  6.6668	 13.7367	 -1.3513	  1.5179	  0.0000
  6.8396	 13.7367	  0.9319	  1.4989	  0.0000
  7.0124	 13.7367	  6.6226	 -2.2788	  0.0000
  7.1851	 13.7367	 -0.2994	 -1.7047	  0.0000
  7.3579	 13.7367	 -0.6809	 -1.2435	  0.0000
  7.5307	 13.7367	 -0.1747	 -1.2198	  0.0000
  7.7035	 13.7367	 -0.5541	 -2.9942	  0.0000
  7.8763	 13.7367	 -1.8385	  0.3377	  0.0000
  8.0491	 13.7367	  0.1844	  0.1112	  0.0000
  8.2219	 13.7367	 -0.6532	 -0.5241	  0.0000
  8.3947	 13.7367	  0.8872	  1.3066	  0.0000
  8.5675	 13.7367	  1.8662	  2.2941	  0.0000
  8.7402	 13.7367	  3.1949	  5.4607	  0.0000
  8.9130	 13.7367	  3.3797	  0.6169	  0.0000
  9.0858	 13.7367	 -1.4599	 -5.1213	  0.0000
  9.2586	 13.7367	  2.5382	  1.3908	  0.0000
  9.4314	 13.7367	 -4.4665	  0.3875	  0.0000
  9.6042	 13.7367	 -5.2554	 -1.0311	  0.0000
  9.7770	 13.7367	  0.5045	  0.3448	  0.0000
  9.9498	 13.7367	  0.0000	  0.0000	  0.0000
 10.1226	 13.7367	  0.0000	  0.0000	  0.0000
 10.2954	 13.7367	  0.0000	  0.0000	  0.0000
 10.4681	 13.7367	  0.0000	  0.0000	  0.0000
 10.6409	 13.7367	  0.0000	  0.0000	  0.0000
 10.8137	 13.7367	  0.0000	  0.0000	  0.0000
 10.9865	 13.7367	  0.0000	  0.0000	  0.0000
 11.1593	 13.7367	  0.0000	  0.0000	  0.0000
 11.3321	 13.7367	  0.0000	  0.0000	  0.0000
 11.5049	 13.7367	  0.0000	  0.0000	  0.0000
 11.6777	 13.7367	  0.0000	  0.0000	  0.0000
 11.8505	 13.7367	  0.0000	  0.0000	  0.0000
 12.0232	 13.7367	  0.0000	  0.0000	  0.0000
 12.1960	 13.7367	  0.0000	  0.0000	  0.0000
 12.3688	 13.7367	  0.0000	  0.0000	  0.0000
 12.5416	 13.7367	  0.0000	  0.0000	  0.0000
 12.7144	 13.7367	  0.0000	  0.0000	  0.0000
 12.8872	 13.7367	  0.0000	  0.0000	  0.0000
 13.0600	 13.7367	  0.0000	  0.0000	  0.0000
 13.2328	 13.7367	  0.0000	  0.0000	  0.0000
 13.4056	 13.7367	  0.0000	  0.0000	  0.0000
 13.5783	 13.7367	  0.0000	  0.0000	  0.0000
 13.7511	 13.7367	  0.0000	  0.0000	  0.0000
  0.2736	 13.5639	  0.0000	  0.0000	  0.0000
  0.4464	 13.5639	  0.0000	  0.0000	  0.0000
  0.6192	 13.5639	  0.0000	  0.0000	  0.0000
  0.7920	 13.5639	  0.0000	  0.0000	  0.0000
  0.9647	 13.5639	  0.0000	  0.0000	  0.0000
  1.1375	 13.5639	  0.0000	  0.0000	  0.0000
  1.3103	 13.5639	  0.0000	  0.0000	  0.0000
  1.4831	 13.5639	  0.0000	  0.0000	  0.0000
  1.6559	 13.5639	  0.0000	  0.0000	  0.0000
  1.8287	 13.5639	  0.0000	  0.0000	  0.0000
  2.0015	 13.5639	  0.0000	  0.0000	  0.0000
  2.1743	 13.5639	  0.0000	  0.0000	  0.0000
  2.3471	 13.5639	  0.0000	  0.0000	  0.0000
  2.5198	 13.5639	  0.0000	  0.0000	  0.0000
  2.6926	 13.5639	  0.0000	  0.0000	  0.0000
  2.8654	 13.5639	  0.0000	  0.0000	  0.0000
  3.0382	 13.5639	  0.0000	  0.0000	  0.0000
  3.2110	 13.5639	  0.0000	  0.0000	  0.0000
  3.3838	 13.5639	  0.0000	  0.0000	  0.0000
  3.5566	 13.5639	  0.0000	  2.4560	  0.0000
  3.7294	 13.5639	 -0.7453	 -0.1154	  0.0000
  3.9022	 13.5639	 -0.5684	 -0.0716	  0.0000
  4.0749	 13.5639	  1.3377	  0.5958	  0.0000
  4.2477	 13.5639	 -0.0364	  0.0781	  0.0000
  4.4205	 13.5639	  0.5042	  0.1110	  0.0000
  4.5933	 13.5639	  0.4880	  0.1009	  0.0000
  4.7661	 13.5639	  1.8202	  0.4886	  0.0000
  4.9389	 13.5639	 -1.6264	 -0.4494	  0.0000
  5.1117	 13.5639	  1.2832	 -0.3405	  0.0000
  5.2845	 13.5639	  0.3409	 -0.4246	  0.0000
  5.4573	 13.5639	  0.5951	 -0.2121	  0.0000
  5.6300	 13.5639	 -0.1665	  0.0493	  0.0000
  5.8028	 13.5639	 -3.2911	 -3.2286	  0.0000
  5.9756	 13.5639	  1.4267	  0.8037	  0.0000
  6.1484	 13.5639	  1.1181	 -1.5435	  0.0000
  6.3212	 13.5639	  1.1273	 -1.5589	  0.0000
  6.4940	 13.5639	  2.0184	 -0.5813	  0.0000
  6.6668	 13.5639	  1.3200	  1.0569	  0.0000
  6.8396	 13.5639	 -0.1732	  0.2977	  0.0000
  7.0124	 13.5639	  0.6423	 -2.3630	  0.0000
  7.1851	 13.5639	 -0.0086	 -4.4687	  0.0000
  7.3579	 13.5639	  5.1759	 -1.4954	  0.0000
  7.5307	 13.5639	  1.6169	 -4.3413	  0.0000
  7.7035	 13.5639	  0.1022	  0.2972	  0.0000
  7.8763	 13.5639	  0.0657	  0.0774	  0.0000
  8.0491	 13.5639	  0.0643	  0.0773	  0.0000
  8.2219	 13.5639	  0.6236	 -3.0978	  0.0000
  8.3947	 13.5639	 -2.8379	 -1.1989	  0.0000
  8.5675	 13.5639	  0.5848	  0.2025	  0.0000
  8.7402	 13.5639	  4.6320	 -0.4589	  0.0000
  8.9130	 13.5639	 -0.8881	  0.9658	  0.0000
  9.0858	 13.5639	 -0.9266	  0.9756	  0.0000
  9.2586	 13.5639	 -1.4576	  3.2758	  0.0000
  9.4314	 13.5639	 -1.9573	  2.1283	  0.0000
  9.6042	 13.5639	 -1.9501	  3.3510	  0.0000
  9.7770	 13.5639	  0.1552	  0.2529	  0.0000
  9.9498	 13.5639	  2.5775	 -0.4003	  0.0000
 10.1226	 13.5639	 -1.7417	 -0.5422	  0.0000
 10.2954	 13.5639	  0.0000	  0.0000	  0.0000
 10.4681	 13.5639	  0.0000	  0.0000	  0.0000
 10.6409	 13.5639	  0.0000	  0.0000	  0.0000
 10.8137	 13.5639	  0.0000	  0.0000	  0.0000
 10.9865	 13.5639	  0.0000	  0.0000	  0.0000
 11.1593	 13.5639	  0.0000	  0.0000	  0.0000
 11.3321	 13.5639	  0.0000	  0.0000	  0.0000
 11.5049	 13.5639	  0.0000	  0.0000	  0.0000
 11.6777	 13.5639	  0.0000	  0.0000	  0.0000
 11.8505	 13.5639	  0.0000	  0.0000	  0.0000
 12.0232	 13.5639	  0.0000	  0.0000	  0.0000
 12.1960	 13.5639	  0.0000	  0.0000	  0.0000
 12.3688	 13.5639	  0.0000	  0.0000	  0.0000
 12.5416	 13.5639	  0.0000	  0.0000	  0.0000
 12.7144	 13.5639	  0.0000	  0.0000	  0.0000
 12.8872	 13.5639	  0.0000	  0.0000	  0.0000
 13.0600	 13.5639	  0.0000	  0.0000	  0.0000
 13.2328	 13.5639	  0.0000	  0.0000	  0.0000
 13.4056	 13.5639	  0.0000	  0.0000	  0.0000
 13.5783	 13.5639	  0.0000	  0.0000	  0.0000
 13.7511	 13.5639	  0.0000	  0.0000	  0.0000
  0.2736	 13.3912	  0.0000	  0.0000	  0.0000
  0.4464	 13.3912	  0.0000	  0.0000	  0.0000
  0.6192	 13.3912	  0.0000	  0.0000	  0.0000
  0.7920	 13.3912	  0.0000	  0.0000	  0.0000
  0.9647	 13.3912	  0.0000	  0.0000	  0.0000
  1.1375	 13.3912	  0.0000	  0.0000	  0.0000
  1.3103	 13.3912	  0.0000	  0.0000	  0.0000
  1.4831	 13.3912	  0.0000	  0.0000	  0.0000
  1.6559	 13.3912	  0.0000	  0.0000	  0.0000
  1.8287	 13.3912	  0.0000	  0.0000	  0.0000
  2.0015	 13.3912	  0.0000	  0.0000	  0.0000
  2.1743	 13.3912	  0.0000	  0.0000	  0.0000
  2.3471	 13.3912	  0.0000	  0.0000	  0.0000
  2.5198	 13.3912	  0.0000	  0.0000	  0.0000
  2.6926	 13.3912	  0.0000	  0.0000	  0.0000
  2.8654	 13.3912	  0.0000	  0.0000	  0.0000
  3.0382	 13.3912	  0.0000	  0.0000	  0.0000
  3.2110	 13.3912	  0.1839	  0.3458	  0.0000
  3.3838	 13.3912	  1.7323	  0.1421	  0.0000
  3.5566	 13.3912	  1.8368	  0.0207	  0.0000
  3.7294	 13.3912	 -2.4681	  1.9256	  0.0000
  3.9022	 13.3912	  0.4641	 -0.4681	  0.0000
  4.0749	 13.3912	  0.0709	  0.0418	  0.0000
  4.2477	 13.3912	  0.8575	  0.2250	  0.0000
  4.4205	 13.3912	  0.1583	 -0.0320	  0.0000
  4.5933	 13.3912	  0.0622	 -0.0225	  0.0000
  4.7661	 13.3912	 -0.0600	 -0.1176	  0.0000
  4.9389	 13.3912	 -0.0189	  0.0117	  0.0000
  5.1117	 13.3912	  1.1558	 -0.1600	  0.0000
  5.2845	 13.3912	  2.7169	  1.1565	  0.0000
  5.4573	 13.3912	 -3.8647	  1.1270	  0.0000
  5.6300	 13.3912	  0.9916	  3.7577	  0.0000
  5.8028	 13.3912	  1.3362	  1.0509	  0.0000
  5.9756	 13.3912	  0.6050	  1.0241	  0.0000
  6.1484	 13.3912	 -0.2203	  0.0058	  0.0000
  6.3212	 13.3912	 -0.0988	  0.2247	  0.0000
  6.4940	 13.3912	 -0.8345	 -0.9713	  0.0000
  6.6668	 13.3912	 -0.1308	  0.3417	  0.0000
  6.8396	 13.3912	  0.5176	  1.3386	  0.0000
  7.0124	 13.3912	 -2.5034	  0.5991	  0.0000
  7.1851	 13.3912	 -0.0265	  0.1085	  0.0000
  7.3579	 13.3912	 -0.0613	  0.1241	  0.0000
  7.5307	 13.3912	 -1.0946	  0.0015	  0.0000
  7.7035	 13.3912	 -0.2762	 -0.0023	  0.0000
  7.8763	 13.3912	  0.0724	 -0.1952	  0.0000
  8.0491	 13.3912	  0.0726	 -0.1961	  0.0000
  8.2219	 13.3912	  0.0086	 -1.2545	  0.0000
  8.3947	 13.3912	 -0.2505	  0.1523	  0.0000
  8.5675	 13.3912	  2.4402	 -0.5848	  0.0000
  8.7402	 13.3912	  0.3535	 -2.5680	  0.0000
  8.9130	 13.3912	 -0.9820	 -0.0471	  0.0000
  9.0858	 13.3912	 -1.0213	 -0.0351	  0.0000
  9.2586	 13.3912	 -1.7207	  2.5793	  0.0000
  9.4314	 13.3912	  0.0000	  0.0000	  0.0000
  9.6042	 13.3912	 -0.0009	  0.0232	  0.0000
  9.7770	 13.3912	 -5.9023	  0.5849	  0.0000
  9.9498	 13.3912	 -3.5178	 -1.6925	  0.0000
 10.1226	 13.3912	 -2.5846	  1.0547	  0.0000
 10.2954	 13.3912	 -1.7257	 -1.3616	  0.0000
 10.4681	 13.3912	 -1.9027	  0.0673	  0.0000
 10.6409	 13.3912	  2.6049	  0.4255	  0.0000
 10.8137	 13.3912	 -3.5332	 -0.4910	  0.0000
 10.9865	 13.3912	  0.0000	  0.0000	  0.0000
 11.1593	 13.3912	  0.0000	  0.0000	  0.0000
 11.3321	 13.3912	  0.0000	  0.0000	  0.0000
 11.5049	 13.3912	  0.0000	  0.0000	  0.0000
 11.6777	 13.3912	  0.0000	  0.0000	  0.0000
 11.8505	 13.3912	  0.0000	  0.0000	  0.0000
 12.0232	 13.3912	  0.0000	  0.0000	  0.0000
 12.1960	 13.3912	  0.0000	  0.0000	  0.0000
 12.3688	 13.3912	  0.0000	  0.0000	  0.0000
 12.5416	 13.3912	  0.0000	  0.0000	  0.0000
 12.7144	 13.3912	  0.0000	  0.0000	  0.0000
 12.8872	 13.3912	  0.0000	  0.0000	  0.0000
 13.0600	 13.3912	  0.0000	  0.0000	  0.0000
 13.2328	 13.3912	  0.0000	  0.0000	  0.0000
 13.4056	 13.3912	  0.0000	  0.0000	  0.0000
 13.5783	 13.3912	  0.0000	  0.0000	  0.0000
 13.7511	 13.3912	  0.0000	  0.0000	  0.0000
  0.2736	 13.2184	  0.0000	  0.0000	  0.0000
  0.4464	 13.2184	  0.0000	  0.0000	  0.0000
  0.6192	 13.2184	  0.0000	  0.0000	  0.0000
  0.7920	 13.2184	  0.0000	  0.0000	  0.0000
  0.9647	 13.2184	  0.0000	  0.0000	  0.0000
  1.1375	 13.2184	  0.0000	  0.0000	  0.0000
