# x	y	u	v	mask
  0.2844	 11.3774	  0.0000	  0.0000	  0.0000
  0.4551	 11.3774	  0.0000	  0.0000	  0.0000
  0.6258	 11.3774	  0.0000	  0.0000	  0.0000
  0.7964	 11.3774	  0.0000	  0.0000	  0.0000
  0.9671	 11.3774	  0.0000	  0.0000	  0.0000
  1.1377	 11.3774	  0.0000	  0.0000	  0.0000
  1.3084	 11.3774	  0.0000	  0.0000	  0.0000
  1.4791	 11.3774	  0.0000	  0.0000	  0.0000
  1.6497	 11.3774	  0.0000	  0.0000	  0.0000
  1.8204	 11.3774	  0.0000	  0.0000	  0.0000
  1.9910	 11.3774	  0.0000	  0.0000	  0.0000
  2.1617	 11.3774	  0.0000	  0.0000	  0.0000
  2.3324	 11.3774	  0.0000	  0.0000	  0.0000
  2.5030	 11.3774	  0.0000	  0.0000	  0.0000
  2.6737	 11.3774	  0.0000	  0.0000	  0.0000
  2.8443	 11.3774	  0.0000	  0.0000	  0.0000
  3.0150	 11.3774	  0.0000	  0.0000	  0.0000
  3.1857	 11.3774	  0.0000	  0.0000	  0.0000
  3.3563	 11.3774	  0.0000	  0.0000	  0.0000
  3.5270	 11.3774	  0.1820	 -0.0559	  0.0000
  3.6976	 11.3774	 -0.6100	 -0.1171	  0.0000
  3.8683	 11.3774	 -0.9974	 -0.0163	  0.0000
  4.0390	 11.3774	 -0.8871	 -0.2420	  0.0000
  4.2096	 11.3774	 -0.9265	 -0.2657	  0.0000
  4.3803	 11.3774	 -0.9164	 -0.2392	  0.0000
  4.5510	 11.3774	 -0.9275	 -0.1909	  0.0000
  4.7216	 11.3774	 -0.9319	 -0.1694	  0.0000
  4.8923	 11.3774	 -0.9298	 -0.1683	  0.0000
  5.0629	 11.3774	 -0.9640	 -0.1265	  0.0000
  5.2336	 11.3774	 -0.9843	 -0.1050	  0.0000
  5.4043	 11.3774	 -0.9586	 -0.0972	  0.0000
  5.5749	 11.3774	 -0.9643	 -0.0894	  0.0000
  5.7456	 11.3774	 -0.9473	 -0.0729	  0.0000
  5.9162	 11.3774	 -0.9688	 -0.0371	  0.0000
  6.0869	 11.3774	 -1.0111	 -0.0116	  0.0000
  6.2576	 11.3774	 -0.9230	 -0.0306	  0.0000
  6.4282	 11.3774	 -0.8852	 -0.0287	  0.0000
  6.5989	 11.3774	 -0.8282	 -0.0025	  0.0000
  6.7695	 11.3774	 -0.8097	  0.0483	  0.0000
  6.9402	 11.3774	 -0.7914	  0.0476	  0.0000
  7.1109	 11.3774	 -0.7322	  0.0642	  0.0000
  7.2815	 11.3774	 -0.6092	  0.0794	  0.0000
  7.4522	 11.3774	 -0.4727	  0.0760	  0.0000
  7.6228	 11.3774	 -0.4224	  0.0622	  0.0000
